Feature,Result,Class
802535.0,161015.71893834107,1.0
157437.0,6196.6243073635615,0.0
669161.0,111944.20468961756,1.0
857897.0,183996.9357851545,1.0
196684.0,9671.176524138707,0.0
715274.0,127904.32393432084,1.0
623501.0,97188.46156707621,0.0
854899.0,182713.19476342748,1.0
286342.0,20497.975354009883,0.0
246602.0,15203.17115011106,0.0
156656.0,6135.2975397636155,0.0
803759.0,161507.2450737041,1.0
772288.0,149107.29688343423,1.0
948990.0,225145.6379111263,1.0
785231.0,154147.04079973747,1.0
980108.0,240153.06015871084,1.0
898157.0,201671.62493164622,1.0
643665.0,103576.24819609987,1.0
971238.0,235825.94916189264,1.0
908581.0,206379.98561902926,1.0
246193.0,15152.782804097742,0.0
242515.0,14703.415283147639,0.0
851547.0,181283.19254613962,1.0
577003.0,83233.1963092012,0.0
781800.0,152802.9194791387,1.0
892886.0,199311.47728044444,1.0
364503.0,33215.66030828258,0.0
318352.0,25337.043570621827,0.0
908628.0,206401.3378313594,1.0
169542.0,7186.146200961712,0.0
744936.0,138732.5153420821,1.0
888369.0,197299.99443930428,1.0
781117.0,152536.05130576697,1.0
655449.0,107403.43968989614,1.0
301310.0,22696.97123363179,0.0
784075.0,153693.51120389454,1.0
994873.0,247443.21084209072,1.0
293911.0,21595.960152972064,0.0
470842.0,55423.11318500456,0.0
387797.0,37596.682619566476,0.0
569810.0,81170.93882490612,0.0
727542.0,132329.44232387486,1.0
863276.0,186311.483929977,1.0
901841.0,203329.4236054144,1.0
571820.0,81744.60818131316,0.0
8465.0,17.91525943739059,0.0
386041.0,37256.9674917174,0.0
817432.0,167048.88312370784,1.0
357286.0,31913.371494612584,0.0
338451.0,28637.31725885427,0.0
359251.0,32265.37057097355,0.0
561662.0,78866.12922015732,0.0
313859.0,24626.9119358234,0.0
723567.0,130887.4021986139,1.0
307826.0,23689.254689914582,0.0
108753.0,2956.819000863669,0.0
123848.0,3834.5991381736208,0.0
910180.0,207107.0355526428,1.0
576781.0,83169.16126612044,0.0
281068.0,19749.844530612707,0.0
548052.0,75090.32542970825,0.0
318634.0,25381.951123103594,0.0
382463.0,36569.54016277878,0.0
606737.0,92032.53176206171,0.0
236335.0,13963.591167896011,0.0
763811.0,145851.91789088215,1.0
474406.0,56265.329651979635,0.0
457521.0,52331.43043925716,0.0
110563.0,3056.0597442966814,0.0
171078.0,7316.94449601975,0.0
425302.0,45220.507369201114,0.0
183472.0,8415.519406319634,0.0
115815.0,3353.294793669499,0.0
519828.0,67555.3601982425,0.0
768200.0,147532.9175751036,1.0
88882.0,1975.0149472701298,0.0
265043.0,17561.985093245297,0.0
131530.0,4325.05366277398,0.0
978420.0,239326.56110638738,1.0
594281.0,88292.55996618023,0.0
400672.0,40134.569015881796,0.0
595815.0,88748.96199694538,0.0
703554.0,123747.15625348779,1.0
939195.0,220521.94352105554,1.0
239035.0,14284.46629591873,0.0
393487.0,38708.05990619561,0.0
198566.0,9857.141912637755,0.0
55149.0,760.3607929455877,0.0
788635.0,155486.40124230614,1.0
969608.0,235035.0541886893,1.0
273515.0,18702.652123388223,0.0
395143.0,39034.552958044005,0.0
545276.0,74331.55540905808,0.0
304507.0,23181.170918482898,0.0
603014.0,90906.5554975794,0.0
165871.0,6878.320406227931,0.0
549176.0,75398.64665507234,0.0
962804.0,231748.0204241152,1.0
25117.0,157.7194588926004,0.0
171042.0,7313.865410979329,0.0
144853.0,5245.61820543695,0.0
195963.0,9600.401801441363,0.0
208287.0,10845.897776923344,0.0
449578.0,50530.15748795213,0.0
396719.0,39346.546806691964,0.0
158339.0,6267.831921654987,0.0
113636.0,3228.301056321511,0.0
546041.0,74540.2698924109,0.0
669470.0,112047.61397762848,1.0
986377.0,243235.03465263356,1.0
628825.0,98855.30821845321,0.0
606466.0,91950.3372208708,0.0
740011.0,136904.17365881885,1.0
742653.0,137883.47360070597,1.0
839850.0,176337.12323128196,1.0
820895.0,168467.26520878632,1.0
42085.0,442.7927194448933,0.0
448066.0,50190.84784426539,0.0
606861.0,92070.1533174221,0.0
577268.0,83309.66680005213,0.0
841675.0,177104.31926803628,1.0
92687.0,2147.732991303967,0.0
159401.0,6352.192040348356,0.0
240545.0,14465.507957331325,0.0
652533.0,106449.92040364724,1.0
573091.0,82108.4038295076,0.0
360025.0,32404.550585337856,0.0
762319.0,145282.67119199823,1.0
672009.0,112899.11812834606,1.0
595457.0,88642.34310282418,0.0
417006.0,43473.55941572171,0.0
565140.0,79845.88404608966,0.0
419177.0,43927.3980429221,0.0
144224.0,5200.1607591182465,0.0
674093.0,113600.43756211225,1.0
300972.0,22646.078357309543,0.0
447546.0,50074.41821146307,0.0
101300.0,2565.4367050516835,0.0
108464.0,2941.1250321483476,0.0
316769.0,25085.694213241855,0.0
98621.0,2431.539240188079,0.0
577002.0,83232.9078078112,0.0
44945.0,505.01956997638956,0.0
799857.0,159942.91711941437,1.0
293735.0,21570.103704330868,0.0
505870.0,63976.18507306807,0.0
430401.0,46311.31548233495,0.0
535393.0,71661.49109365152,0.0
899286.0,202178.9533764587,1.0
760684.0,144660.14348684394,1.0
464292.0,53891.83034297654,0.0
388595.0,37751.57293529059,0.0
550618.0,75795.1225939576,0.0
170161.0,7238.715326879001,0.0
525191.0,68956.47017333304,0.0
268711.0,18051.43802479278,0.0
396487.0,39300.5408262108,0.0
460315.0,52972.53927642933,0.0
250613.0,15701.754052933331,0.0
306766.0,23526.387661507684,0.0
835388.0,174468.39461759132,1.0
305811.0,23380.134769051445,0.0
815865.0,166409.038804574,1.0
672224.0,112971.3706821967,1.0
753123.0,141798.66874653398,1.0
651555.0,106131.07075072423,1.0
487833.0,59495.32729506546,0.0
936470.0,219244.14635829974,1.0
29393.0,215.99124784702366,0.0
907861.0,206053.0259582277,1.0
924328.0,213595.69232939364,1.0
612640.0,93832.02819625106,0.0
789855.0,155967.84086310922,1.0
812208.0,164920.572552335,1.0
776846.0,150872.535714566,1.0
310887.0,24162.72524172437,0.0
249125.0,15515.851308601419,0.0
38098.0,362.8697558158341,0.0
482067.0,58097.21563780167,0.0
816946.0,166850.30612866665,1.0
57079.0,814.5110732143831,0.0
165555.0,6852.137707984118,0.0
223204.0,12455.037677191684,0.0
123558.0,3816.662162568932,0.0
784162.0,153727.62037082473,1.0
179008.0,8010.991101310371,0.0
253583.0,16076.119998756893,0.0
833680.0,173755.70234246724,1.0
142905.0,5105.479786689871,0.0
653094.0,106633.03466893896,1.0
294.0,0.021661527159534677,0.0
481801.0,58033.11837856057,0.0
30545.0,233.25355320391256,0.0
579775.0,84034.84385129079,0.0
100578.0,2528.9976249573774,0.0
630162.0,99276.12481038747,0.0
434455.0,47187.847605913696,0.0
160857.0,6468.766156206542,0.0
686441.0,117800.40774886854,1.0
144731.0,5236.785876355265,0.0
441082.0,48638.394458473966,0.0
453708.0,51462.80086117042,0.0
944098.0,222830.39060223597,1.0
550275.0,75700.72097118634,0.0
947012.0,224208.06464520216,1.0
284424.0,20224.292788476443,0.0
414117.0,42873.28042449781,0.0
25577.0,163.54933332889757,0.0
181867.0,8268.926907852063,0.0
126703.0,4013.4303141692017,0.0
438986.0,48177.23853302444,0.0
882359.0,194639.47477789072,1.0
610047.0,93039.42098547258,0.0
609317.0,92816.8869532702,0.0
463204.0,53639.551278651845,0.0
739326.0,136650.83710166698,1.0
879271.0,193279.4959855637,1.0
17588.0,77.33691786994426,0.0
184597.0,8519.038970081861,0.0
929330.0,215913.69235868444,1.0
556567.0,77441.78431808908,0.0
153121.0,5861.5316210679675,0.0
342011.0,29242.928937275195,0.0
28897.0,208.76321837298613,0.0
877732.0,192603.4888658502,1.0
462761.0,53537.00059287993,0.0
446919.0,49934.21073493027,0.0
581580.0,84558.90554774701,0.0
547454.0,74926.54719898607,0.0
843217.0,177753.84534991995,1.0
199821.0,9982.136009600355,0.0
150837.0,5687.9712832779105,0.0
439692.0,48332.32529886766,0.0
796771.0,158711.11818536665,1.0
704980.0,124249.29882413185,1.0
531590.0,70647.05647396726,0.0
685009.0,117309.42844838437,1.0
531605.0,70651.04345731731,0.0
329997.0,27224.55122724368,0.0
690953.0,119354.10881256167,1.0
753989.0,142124.95861577627,1.0
822417.0,169092.54563787,1.0
407060.0,41424.51791423343,0.0
299138.0,22370.927665537318,0.0
268929.0,18080.739435314405,0.0
335959.0,28217.15947995949,0.0
25621.0,164.1125174923352,0.0
351825.0,30945.25693729178,0.0
187464.0,8785.714093242683,0.0
859556.0,184709.24964916834,1.0
539379.0,72732.50194970635,0.0
427751.0,45742.78941132259,0.0
964586.0,232606.6729185989,1.0
865061.0,187082.7545661311,1.0
372556.0,34699.54546749628,0.0
442202.0,48885.71413527904,0.0
404290.0,40862.65765141978,0.0
742043.0,137657.0573753043,1.0
681442.0,116090.89526974392,1.0
56993.0,812.0585131713674,0.0
292078.0,21327.430437089555,0.0
40619.0,412.4814981339824,0.0
534042.0,71300.28923325645,0.0
74887.0,1402.0261988774712,0.0
798171.0,159269.34808137015,1.0
648842.0,105249.07610564589,1.0
687468.0,118153.15902840154,1.0
84525.0,1786.1307624396052,0.0
625828.0,97915.25903861366,0.0
775731.0,150439.75471971312,1.0
148470.0,5510.856034616277,0.0
756173.0,142949.50737354206,1.0
432828.0,46835.08001787619,0.0
67975.0,1155.1596950037906,0.0
917496.0,210449.8559808988,1.0
65603.0,1075.9476088527533,0.0
119579.0,3574.801074693465,0.0
28622.0,204.80874860386186,0.0
558135.0,77878.74772161471,0.0
327441.0,26804.447987388125,0.0
173782.0,7550.070234611114,0.0
65655.0,1077.6539701343381,0.0
922697.0,212842.5676573001,1.0
608888.0,92686.23440695879,0.0
619667.0,95996.88450230387,0.0
682967.0,116611.0764144984,1.0
658565.0,108427.05703214563,1.0
499439.0,62359.89862795248,0.0
788237.0,155329.50242258512,1.0
377636.0,35652.290018723375,0.0
149802.0,5610.18079711414,0.0
719737.0,129505.43808240329,1.0
731278.0,133691.9807269251,1.0
496697.0,61677.04701606147,0.0
379276.0,35962.62416833204,0.0
436240.0,47576.395499571896,0.0
599799.0,89939.7940987187,0.0
642376.0,103161.82130338586,1.0
887454.0,196893.7747999522,1.0
341996.0,29240.36390892511,0.0
491059.0,60284.80414471863,0.0
147623.0,5448.158223274833,0.0
158779.0,6302.714963260537,0.0
959575.0,230196.1795242985,1.0
853190.0,181983.4134989135,1.0
394582.0,38923.793948251165,0.0
376534.0,35444.51602943753,0.0
141045.0,4973.442776263668,0.0
185307.0,8584.697029489538,0.0
876032.0,191858.1389278463,1.0
535193.0,71607.96176565078,0.0
982244.0,241200.9564257552,1.0
127053.0,4035.6340131747193,0.0
126659.0,4010.6433260085073,0.0
440146.0,48432.18697542972,0.0
610787.0,93265.27537907501,0.0
704474.0,124071.00282229042,1.0
787843.0,155174.25848742411,1.0
249375.0,15547.007593603426,0.0
367048.0,33681.1099883465,0.0
207637.0,10778.310035917093,0.0
415007.0,43057.7606391021,0.0
414933.0,43042.406738741745,0.0
170833.0,7296.002412966884,0.0
178197.0,7938.5676740112895,0.0
954608.0,227819.24208865812,1.0
170360.0,7255.656274491338,0.0
38805.0,376.46246008260874,0.0
132903.0,4415.820482264749,0.0
243969.0,14880.252420719593,0.0
744707.0,138647.23324827148,1.0
764348.0,146057.07331181355,1.0
286643.0,20541.092517401987,0.0
844947.0,178483.97652212405,1.0
108180.0,2925.7432683831034,0.0
940280.0,221031.75126670784,1.0
571071.0,81530.60173670053,0.0
841217.0,176911.62806991523,1.0
581848.0,84636.85526126793,0.0
705979.0,124601.68597424467,1.0
852738.0,181790.64357163242,1.0
72205.0,1303.4006373245293,0.0
792498.0,157013.38097788588,1.0
42339.0,448.1536790169278,0.0
136258.0,4641.579740764611,0.0
229093.0,13120.932759953766,0.0
406281.0,41266.1196454196,0.0
853876.0,182276.1754139551,1.0
649109.0,105335.71437227672,1.0
381334.0,36353.95830146286,0.0
714950.0,127788.47574495993,1.0
242671.0,14722.337558988924,0.0
122230.0,3735.06036062732,0.0
819200.0,167772.27471523217,1.0
565060.0,79823.28003488938,0.0
749210.0,140329.01094145354,1.0
674557.0,113756.88102707363,1.0
292048.0,21323.049487889348,0.0
476323.0,56720.96679361771,0.0
523206.0,68436.20288417547,0.0
875601.0,191669.40041175534,1.0
455300.0,51824.58626805743,0.0
16016.0,64.130325602687,0.0
122468.0,3749.61992495121,0.0
933637.0,217919.64267892367,1.0
8036.0,16.145467023373453,0.0
816059.0,166488.1871457345,1.0
999008.0,249504.385904749,1.0
549530.0,75495.88218563364,0.0
56274.0,791.6986692359758,0.0
671143.0,112608.32559910347,1.0
448215.0,50224.23433237605,0.0
187667.0,8804.752019914848,0.0
717067.0,128546.37103859585,1.0
300921.0,22638.404214419206,0.0
659180.0,108629.6604119975,1.0
811205.0,164513.50160216258,1.0
571943.0,81779.77891078359,0.0
832811.0,173393.6570510551,1.0
302544.0,22883.260365399965,0.0
153591.0,5897.570346874097,0.0
267052.0,17829.230088270397,0.0
629508.0,99070.16867382539,0.0
418043.0,43690.04601415668,0.0
127964.0,4093.7142624790085,0.0
60357.0,910.7503342460644,0.0
291269.0,21209.448393074006,0.0
602268.0,90681.77030013692,0.0
374367.0,35037.71510929598,0.0
490820.0,60226.13684100767,0.0
193625.0,9372.687288097357,0.0
455361.0,51838.4738568477,0.0
556619.0,77456.25574336927,0.0
497284.0,61822.913809993835,0.0
10367.0,26.87014212276593,0.0
760782.0,144697.4194175642,1.0
562458.0,79089.82921160014,0.0
234163.0,13708.110449797547,0.0
246505.0,15191.213291780276,0.0
534735.0,71485.45494552905,0.0
65386.0,1068.841425216127,0.0
567314.0,80461.37309945734,0.0
850520.0,180846.1867001072,1.0
466123.0,54317.72806557441,0.0
854669.0,182614.89457122693,1.0
749213.0,140330.13475912355,1.0
810394.0,164184.72229137053,1.0
638928.0,102057.3367726551,1.0
101090.0,2554.811200647533,0.0
91342.0,2085.853051724732,0.0
295956.0,21897.52994303593,0.0
615328.0,94657.22306857981,0.0
720601.0,129816.55121136567,1.0
301458.0,22719.273670352773,0.0
799612.0,159844.94960886377,1.0
782987.0,153267.27018757176,1.0
224758.0,12629.071131765559,0.0
147716.0,5455.024868046094,0.0
543707.0,73904.40160764233,0.0
709556.0,125867.52864878479,1.0
602040.0,90613.12471221616,0.0
237689.0,14124.048481467436,0.0
905662.0,205056.04138111285,1.0
66758.0,1114.1670093376588,0.0
460357.0,52982.206338309516,0.0
952170.0,226657.06055633302,1.0
975847.0,238069.47849841212,1.0
876927.0,192250.36362939834,1.0
520100.0,67626.07534032356,0.0
639200.0,102144.24951473594,1.0
924957.0,213886.49248370502,1.0
65725.0,1079.9531299364694,0.0
571687.0,81706.58655494268,0.0
558516.0,77985.10878270607,0.0
184658.0,8524.670117372521,0.0
155819.0,6069.9120288229005,0.0
830160.0,172291.52264965876,1.0
321906.0,25905.91330120403,0.0
194654.0,9472.572204917957,0.0
872162.0,190166.7606910375,1.0
618453.0,95621.11491233995,0.0
857840.0,183972.48652492434,1.0
686158.0,117703.29632999773,1.0
236596.0,13994.449952188219,0.0
20626.0,106.36087650861539,0.0
453222.0,51352.608798128276,0.0
363046.0,32950.65038104457,0.0
665062.0,110576.95909649527,1.0
252581.0,15949.325776468975,0.0
326670.0,26678.367984193414,0.0
721249.0,130050.13100208748,1.0
329548.0,27150.517238130953,0.0
846934.0,179324.41868705876,1.0
69042.0,1191.7091291649406,0.0
17960.0,80.64293399180468,0.0
410133.0,42052.326866718475,0.0
920918.0,212022.61963698626,1.0
489562.0,59917.80652588253,0.0
162128.0,6571.394817912283,0.0
582245.0,84752.3915470993,0.0
368220.0,33896.54367643287,0.0
827654.0,171252.90182781272,1.0
345533.0,29848.311922375688,0.0
487837.0,59496.30296562547,0.0
526749.0,69366.20102145895,0.0
375008.0,35157.8025427894,0.0
740929.0,137244.04951734134,1.0
704652.0,124133.70895421092,1.0
854007.0,182332.10860054538,1.0
141149.0,4980.779834825143,0.0
93697.0,2194.7950927256425,0.0
953188.0,227141.97430985514,1.0
781671.0,152752.49752132836,1.0
34540.0,298.2577564997467,0.0
511588.0,65430.64208461055,0.0
759581.0,144240.93025867105,1.0
831775.0,172962.52913201263,1.0
378532.0,35821.671776168114,0.0
545963.0,74518.97580349061,0.0
194498.0,9457.395255076355,0.0
482917.0,58302.2748568052,0.0
867304.0,188054.17855390627,1.0
205021.0,10508.431337651735,0.0
487724.0,59468.74335155501,0.0
637669.0,101655.52769064115,1.0
988925.0,244493.30238335874,1.0
618266.0,95563.29827290935,0.0
624638.0,97543.24523700986,0.0
946652.0,224037.63483480137,1.0
237120.0,14056.506821552643,0.0
725005.0,131408.16403393788,1.0
254817.0,16232.9615715266,0.0
948080.0,224714.0543587244,1.0
747329.0,139625.26321335853,1.0
791092.0,156456.74889604232,1.0
338225.0,28599.085033212934,0.0
990792.0,245417.3355544925,1.0
82438.0,1699.0175249596036,0.0
544937.0,74239.15980984685,0.0
568428.0,80777.67740242126,0.0
242442.0,14694.564807677036,0.0
284182.0,20189.892091594742,0.0
404866.0,40979.176196062625,0.0
300978.0,22646.981283149587,0.0
467130.0,54552.67464930873,0.0
5581.0,7.787688844246502,0.0
943759.0,222670.39467402524,1.0
281150.0,19761.370011093288,0.0
358192.0,32075.42738845765,0.0
911266.0,207601.55829368517,1.0
676051.0,114261.33332423805,1.0
882869.0,194864.54141929187,1.0
125392.0,3930.8059943584003,0.0
576714.0,83149.8402154902,0.0
623137.0,97075.01745811503,0.0
259867.0,16882.75082856585,0.0
874878.0,191353.00123128368,1.0
326263.0,26611.93199446092,0.0
731688.0,133841.9347993262,1.0
913607.0,208669.56554468028,1.0
643354.0,103476.1824253089,1.0
119296.0,3557.900628818726,0.0
290714.0,21128.69817412019,0.0
163569.0,6688.72736391998,0.0
566664.0,80277.10158345505,0.0
680404.0,115737.49608742088,1.0
751852.0,141320.46276234058,1.0
960426.0,230604.65985619026,1.0
982263.0,241210.28783666523,1.0
175350.0,7686.930198149078,0.0
45714.0,522.4488704203197,0.0
300154.0,22523.147975784104,0.0
5382.0,7.242251661630662,0.0
596319.0,88899.17095150707,0.0
734585.0,134903.88342516412,1.0
300425.0,22563.837240975907,0.0
970302.0,235371.62867085074,1.0
123583.0,3818.2067973193366,0.0
141900.0,5033.922389725755,0.0
912958.0,208373.20528256887,1.0
114300.0,3266.1385252931636,0.0
155405.0,6037.70028685758,0.0
648033.0,104986.7830236334,1.0
792413.0,156979.70160723568,1.0
892015.0,198922.81496575248,1.0
398415.0,39683.683860140496,0.0
721629.0,130187.20446528852,1.0
650898.0,105917.14275349221,1.0
543729.0,73910.38250872241,0.0
968525.0,234510.30452731706,1.0
955289.0,228144.40214824953,1.0
307824.0,23688.946864634567,0.0
498764.0,62191.45177719978,0.0
669754.0,112142.69892138932,1.0
471987.0,55692.99814655941,0.0
371274.0,34461.14777300939,0.0
18817.0,88.522526315032,0.0
190847.0,9105.671095148455,0.0
571763.0,81728.31211558296,0.0
610704.0,93239.92942920474,0.0
536969.0,72084.0019422974,0.0
876376.0,192008.8460640071,1.0
676251.0,114328.94845223863,1.0
380813.0,36254.688581770126,0.0
832891.0,173426.9711022553,1.0
798928.0,159571.59917310206,1.0
803001.0,161202.76394758222,1.0
398351.0,39670.93559518018,0.0
597114.0,89136.36587155973,0.0
147007.0,5402.785117026471,0.0
687493.0,118161.75253815162,1.0
277464.0,19246.606694026894,0.0
798316.0,159327.22075542054,1.0
757400.0,143413.79606307528,1.0
877575.0,192534.59304411983,1.0
839374.0,176137.29550864082,1.0
490609.0,60174.36643171681,0.0
784022.0,153672.7339112244,1.0
878594.0,192981.97723953216,1.0
28923.0,209.13905201478482,0.0
344096.0,29600.56250293735,0.0
750690.0,140883.9741486575,1.0
248758.0,15470.17049196847,0.0
761190.0,144852.66061868527,1.0
112218.0,3148.235614776397,0.0
685588.0,117507.82244519606,1.0
871618.0,189929.60653487622,1.0
273982.0,18766.572463521636,0.0
380449.0,36185.413688808214,0.0
625371.0,97772.30948888221,0.0
573578.0,82248.0108484393,0.0
63539.0,1009.3100478288184,0.0
836653.0,174997.17776094432,1.0
490029.0,60032.17384051444,0.0
243773.0,14856.353035277985,0.0
278333.0,19367.353713943146,0.0
883221.0,195019.95738857266,1.0
560753.0,78611.06028414407,0.0
759465.0,144196.87790843073,1.0
205453.0,10552.762590135944,0.0
877139.0,192343.3291570788,1.0
307603.0,23654.94449194313,0.0
515994.0,66562.5242744677,0.0
170428.0,7261.449680012136,0.0
504462.0,63620.5480119425,0.0
280119.0,19616.70278199594,0.0
889161.0,197651.94549018607,1.0
980521.0,240355.4951607817,1.0
241371.0,14565.023726978181,0.0
381890.0,36460.04651530578,0.0
696180.0,121166.74559210672,1.0
150015.0,5626.146082186981,0.0
761467.0,144958.104654716,1.0
810812.0,164354.13837689158,1.0
765898.0,146650.0438538176,1.0
288800.0,20851.40045714698,0.0
729893.0,133186.0500742713,1.0
616395.0,94985.78532821329,0.0
497293.0,61825.15160950387,0.0
146282.0,5349.626384266583,0.0
654193.0,106992.21192605232,1.0
928278.0,215425.14130740217,1.0
791944.0,156793.9356833245,1.0
668072.0,111580.14285290429,1.0
306998.0,23561.986005989194,0.0
273310.0,18674.627313436726,0.0
473173.0,55973.23825260443,0.0
859331.0,184612.5622239178,1.0
647610.0,104849.7687171621,1.0
720214.0,129677.15230593461,1.0
914851.0,209238.21615684306,1.0
23960.0,143.5237745682821,0.0
814510.0,165856.7490836207,1.0
630364.0,99339.78140166811,0.0
584405.0,85382.3828495067,0.0
509122.0,64801.374024360885,0.0
510619.0,65183.01230319675,0.0
846734.0,179239.73525905827,1.0
7982.0,15.929216449888573,0.0
358938.0,32209.17223790181,0.0
450122.0,50652.516764114545,0.0
933039.0,217640.5745332024,1.0
216632.0,11732.38620905191,0.0
189125.0,8942.092908050327,0.0
252000.0,15876.03530487437,0.0
999606.0,249803.17878147025,1.0
742897.0,137974.09218486663,1.0
211680.0,11202.135259725663,0.0
900034.0,202515.4263211804,1.0
349087.0,30465.482289956155,0.0
396974.0,39397.14477114325,0.0
241581.0,14590.37873637992,0.0
913118.0,208446.24834496924,1.0
461591.0,53266.62746907487,0.0
220348.0,12138.341149325928,0.0
468018.0,54760.277629632525,0.0
646109.0,104364.30045226745,1.0
728924.0,132832.65152035863,1.0
543187.0,73763.10531484042,0.0
672679.0,113124.35346214804,1.0
390968.0,38214.04901727276,0.0
619718.0,96012.68666819404,0.0
199308.0,9930.947643525213,0.0
998318.0,249159.84707314766,1.0
832635.0,173320.3774024147,1.0
536766.0,72029.50986262663,0.0
172469.0,7436.413160025945,0.0
756431.0,143047.07036766273,1.0
535709.0,71746.1081958927,0.0
696837.0,121395.5487263386,1.0
659298.0,108668.55552951786,1.0
792835.0,157146.94533031675,1.0
707661.0,125196.12182972944,1.0
465379.0,54144.46858941122,0.0
117758.0,3466.753150472774,0.0
817383.0,167028.85663309772,1.0
704836.0,124198.54542797143,1.0
889334.0,197728.86542315647,1.0
397396.0,39480.95086522538,0.0
141148.0,4980.709260435128,0.0
569222.0,81003.50103858404,0.0
621050.0,96425.86259867833,0.0
50824.0,645.776881032248,0.0
696574.0,121303.93191626786,1.0
546362.0,74627.93527810209,0.0
916419.0,209956.07421636645,1.0
204542.0,10459.386101337057,0.0
764367.0,146064.3347107236,1.0
375076.0,35170.55398030977,0.0
208267.0,10843.815004123151,0.0
960150.0,230472.14007354967,1.0
687700.0,118232.91880488221,1.0
316070.0,24975.105500127436,0.0
977305.0,238781.4026065351,1.0
638891.0,102045.51694172497,1.0
593301.0,88001.60223897692,0.0
546314.0,74614.8231593819,0.0
891247.0,198580.42855423075,1.0
725527.0,131597.4585330193,1.0
318738.0,25398.52280966425,0.0
889433.0,197772.8899202667,1.0
289102.0,20895.03210042907,0.0
891105.0,198517.15503835044,1.0
342809.0,29379.55063899986,0.0
352203.0,31011.787636213925,0.0
396912.0,39384.83952946294,0.0
580924.0,84368.25479990475,0.0
73174.0,1338.618835761191,0.0
922130.0,212581.06335066888,1.0
430264.0,46281.83768690431,0.0
569444.0,81066.69703266483,0.0
896074.0,200737.27884677154,1.0
58143.0,845.1602742113216,0.0
623803.0,97282.63306135718,0.0
142256.0,5059.212323570768,0.0
279881.0,19583.38274867424,0.0
653056.0,106620.62623861883,1.0
123191.0,3794.0228904329824,0.0
262281.0,17197.867484544342,0.0
2384.0,1.4212133130700562,0.0
596384.0,88918.55238435729,0.0
864811.0,186974.63753113052,1.0
329532.0,27147.88091589086,0.0
234409.0,13736.927662239645,0.0
213075.0,11350.268761288798,0.0
574869.0,82618.6722984338,0.0
66038.0,1090.2636285159713,0.0
215410.0,11600.397206960595,0.0
522620.0,68282.98929313321,0.0
699528.0,122334.95365683633,1.0
680301.0,115702.45791925058,1.0
789104.0,155671.39120571731,1.0
650460.0,105774.64399117087,1.0
133681.0,4467.6711791964235,0.0
677876.0,114879.06277349344,1.0
103406.0,2673.2147089328364,0.0
182975.0,8369.98829698421,0.0
626802.0,98220.27457997677,0.0
89587.0,2006.470207235931,0.0
262182.0,17184.88701143359,0.0
417696.0,43617.54560732502,0.0
900117.0,202552.77946605056,1.0
676305.0,114347.20796579879,1.0
561095.0,78706.97833602528,0.0
496395.0,61602.068527780255,0.0
366366.0,33556.06280586278,0.0
208545.0,10872.78347704582,0.0
122978.0,3780.9143613595215,0.0
146050.0,5332.671095783408,0.0
793858.0,157552.7422082893,1.0
738716.0,136425.43561126533,1.0
629122.0,98948.71082478417,0.0
672843.0,113179.51988710853,1.0
490397.0,60122.37308403594,0.0
484054.0,58577.13652273991,0.0
649072.0,105323.7061928466,1.0
555859.0,77244.88481696654,0.0
628043.0,98609.59041497073,0.0
7944.0,15.77791412034441,0.0
49840.0,621.0133992331463,0.0
673674.0,113459.25891020101,1.0
490318.0,60103.003951725615,0.0
568944.0,80924.39846266307,0.0
153287.0,5874.247576310135,0.0
845495.0,178715.56715284535,1.0
507651.0,64427.4555476651,0.0
23472.0,137.737002207127,0.0
944702.0,223115.59948679723,1.0
134578.0,4527.828385539799,0.0
967015.0,233779.63796591395,1.0
168869.0,7129.208455983757,0.0
621193.0,96470.27280594879,0.0
121582.0,3695.5627258966883,0.0
255087.0,16267.38012932872,0.0
525731.0,69098.34471893508,0.0
14858.0,55.192140332587435,0.0
48806.0,595.5132634312171,0.0
459162.0,52707.49986975432,0.0
537504.0,72227.71278094938,0.0
579007.0,83812.35759976815,0.0
956623.0,228782.02498701232,1.0
880729.0,193921.016189687,1.0
781747.0,152782.20247396856,1.0
453686.0,51457.81019109033,0.0
649441.0,105443.49406875773,1.0
580124.0,84136.04508790199,0.0
728380.0,132634.45810019717,1.0
402506.0,40502.82638565093,0.0
801929.0,160772.64255749955,1.0
331739.0,27512.737499134208,0.0
196377.0,9641.009049405582,0.0
514335.0,66135.19508945127,0.0
811176.0,164501.73933585247,1.0
596305.0,88894.99676554701,0.0
909537.0,206814.51595487137,1.0
673326.0,113342.06986147996,1.0
383719.0,36810.12148662533,0.0
636920.0,101416.86079552879,1.0
959345.0,230085.84159209803,1.0
486774.0,59237.29994355111,0.0
516599.0,66718.70405042004,0.0
122053.0,3724.2508130944216,0.0
326993.0,26731.151316665386,0.0
690139.0,119073.0564765993,1.0
195938.0,9597.952416691107,0.0
457342.0,52290.49029494637,0.0
701364.0,122977.96334188156,1.0
933101.0,217669.49971188253,1.0
364776.0,33265.43363825408,0.0
283435.0,20083.889512259477,0.0
811019.0,164438.06816012211,1.0
107935.0,2912.506190328569,0.0
630569.0,99404.40424661875,0.0
310074.0,24036.51480464913,0.0
344255.0,29627.924477448276,0.0
519537.0,67479.74635375138,0.0
257144.0,16530.795209074782,0.0
664866.0,110511.7925970547,1.0
884611.0,195634.2792031758,1.0
959658.0,230236.00362066866,1.0
115261.0,3321.2906900999087,0.0
